loan_amnt,term,int_rate,installment,grade,home_ownership,annual_inc,verification_status,loan_status,purpose,dti,earliest_cr_line,pub_rec,revol_bal,revol_util,total_acc,mort_acc,postal_code
25000.0,0,7.62,779.04,1,0,140000.0,1,1,2,14.12,1997,0,18957.0,56.8,60.0,1.0,4
14350.0,0,12.99,483.44,3,2,36000.0,0,1,2,23.17,1987,0,22523.0,81.6,11.0,0.0,6
13000.0,0,14.09,444.88,2,0,59000.0,2,1,1,33.0,1999,0,11956.0,75.2,40.0,0.0,6
10000.0,1,13.99,232.64,3,0,43000.0,0,1,2,33.3,1999,1,10358.0,66.0,32.0,3.0,3
10000.0,1,15.31,239.53,3,0,36000.0,2,0,2,24.67,2008,0,9872.0,85.1,11.0,1.0,6
5325.0,0,19.05,195.33,4,3,45000.0,0,1,9,18.05,2000,0,6977.0,61.2,23.0,0.0,0
11500.0,0,15.77,403.01,4,0,51000.0,1,1,9,14.96,1998,1,5648.0,53.3,31.0,2.0,0
4000.0,0,15.61,139.86,3,2,20500.0,2,0,1,27.51,1975,1,7837.0,58.9,23.0,0.0,8
18500.0,1,14.27,433.06,3,0,60000.0,0,0,2,16.8,2002,0,15282.0,63.4,21.0,1.8139908160844136,3
21750.0,0,7.9,680.57,1,3,70000.0,1,1,2,24.96,1998,0,9155.0,25.1,35.0,0.0,5
15000.0,0,6.62,460.56,1,3,200000.0,2,1,2,7.24,2002,0,4450.0,5.5,45.0,6.0,7
22075.0,0,13.67,750.94,2,0,53400.0,1,0,2,20.74,1995,0,15164.0,47.1,49.0,1.0,2
9000.0,0,13.99,307.56,3,0,106000.0,2,1,2,22.22,1995,0,13296.0,35.6,32.0,4.0,6
8600.0,1,22.45,239.73,5,2,30000.0,2,1,9,16.16,1992,0,8874.0,45.7,14.0,0.0,5
2500.0,0,11.14,82.02,2,0,60000.0,0,0,2,24.55,1980,0,17723.0,36.1,32.0,8.0,5
15000.0,0,7.89,469.29,1,0,205000.0,1,1,6,12.36,2007,0,23551.0,20.3,36.0,4.0,4
3500.0,1,17.27,87.5,3,0,48000.0,2,1,2,3.93,1997,0,2491.0,18.2,12.0,4.0,4
10000.0,0,14.09,342.22,2,0,150000.0,1,1,2,21.98,1991,0,32389.0,95.0,39.0,1.0,4
28000.0,0,13.68,952.63,3,0,85000.0,2,1,2,23.87,2000,0,37160.0,66.4,31.0,4.0,6
6000.0,0,10.0,193.61,2,3,24000.0,2,1,2,2.5,2005,0,0.0,0.0,3.0,1.8139908160844136,4
5000.0,0,15.61,174.83,4,0,75000.0,2,1,9,5.74,1982,0,9327.0,46.9,28.0,2.0,1
28000.0,1,14.99,665.98,3,0,90000.0,1,1,2,16.75,1998,0,19517.0,50.2,38.0,1.0,1
11300.0,0,15.8,396.16,3,3,50000.0,2,0,2,28.23,1998,0,13447.0,87.3,32.0,0.0,3
15450.0,1,20.2,411.06,5,0,44000.0,0,1,4,23.14,2010,0,6134.0,35.5,18.0,1.0,4
15000.0,0,12.49,501.74,2,0,55000.0,2,1,2,11.15,1983,0,5789.0,14.1,44.0,5.0,1
11000.0,1,19.22,286.68,4,0,42000.0,1,0,1,18.57,2005,0,15731.0,70.2,40.0,1.0,8
15600.0,1,20.2,415.05,4,3,53000.0,1,1,2,18.55,1999,1,13875.0,86.7,16.0,0.0,6
25925.0,1,14.31,607.41,3,0,52000.0,1,1,1,33.69,2000,0,34320.0,75.1,43.0,6.0,4
3000.0,0,7.9,93.88,1,0,114000.0,0,1,4,13.29,1995,0,4525.0,21.7,23.0,5.0,7
4025.0,0,20.49,150.6,5,3,60000.0,1,1,2,16.86,2001,0,14313.0,68.2,21.0,0.0,7
25000.0,1,9.75,528.11,2,3,101361.0,0,1,9,20.14,2001,0,19028.0,29.9,33.0,0.0,6
24575.0,0,7.62,765.8,1,0,80000.0,2,1,4,31.73,1979,0,18017.0,58.5,26.0,1.0,3
6000.0,0,11.99,199.26,2,3,66203.0,0,0,2,20.07,2003,0,13144.0,66.1,34.0,0.0,7
6075.0,0,19.05,222.84,4,3,23128.0,2,1,9,15.2,2004,0,4307.0,84.5,11.0,0.0,4
15000.0,0,11.89,497.46,2,3,48000.0,2,1,2,20.27,1998,0,6478.0,35.2,20.0,1.8139908160844136,3
15125.0,0,11.99,502.3,2,0,45600.0,2,1,2,13.97,2003,0,10947.0,29.9,23.0,1.0,5
4675.0,0,16.99,166.66,4,3,32000.0,0,0,9,11.85,2004,0,1175.0,56.0,21.0,0.0,6
12000.0,0,10.99,392.81,2,3,32000.0,1,1,2,28.24,2007,0,13717.0,56.7,18.0,0.0,3
4000.0,0,15.22,139.1,3,2,75157.0,0,1,2,9.64,2003,0,1952.0,30.5,24.0,0.0,6
4675.0,0,16.99,166.66,4,3,145000.0,1,1,2,7.14,2006,1,1686.0,39.2,14.0,0.0,5
20000.0,0,17.57,718.75,4,0,85000.0,0,1,2,8.08,1997,0,6875.0,55.4,19.0,5.0,4
4000.0,0,7.49,124.41,1,0,51852.0,1,1,4,4.3,1994,1,3754.0,13.2,33.0,2.0,4
7500.0,0,15.31,261.13,3,0,65000.0,0,1,9,29.3,1995,0,22987.0,87.7,33.0,5.0,4
8125.0,0,18.85,297.22,4,3,27000.0,2,1,1,31.38,2004,0,5250.0,61.0,15.0,0.0,5
5800.0,0,12.35,193.62,2,0,45000.0,2,1,2,29.89,1996,0,17056.0,81.2,29.0,3.0,1
8000.0,0,17.27,286.3,3,2,26000.0,0,1,2,15.09,1994,0,2284.0,91.4,15.0,1.0,5
6950.0,0,13.66,236.39,3,3,88500.0,1,1,2,16.65,1995,1,6609.0,52.9,51.0,4.0,5
5000.0,0,12.85,168.11,2,0,40000.0,2,1,2,17.01,1989,1,104172.0,89.0,41.0,6.0,5
3000.0,0,12.59,100.5,3,3,39000.0,1,1,8,6.31,2005,1,6495.0,67.7,9.0,0.0,4
34000.0,1,14.31,796.6,3,0,80000.0,2,0,1,26.76,2000,0,31783.0,80.9,43.0,3.0,8
3000.0,1,19.42,78.52,5,3,33996.0,1,1,2,3.04,2006,0,2265.0,70.8,5.0,1.8139908160844136,7
11250.0,0,14.99,389.93,3,3,26800.0,2,0,1,17.11,1999,0,10837.0,48.8,17.0,1.0,5
30000.0,0,13.11,1012.41,2,0,73000.0,2,1,2,18.81,1995,0,31625.0,72.0,11.0,1.0,3
24000.0,1,16.29,587.34,4,3,75000.0,1,1,2,19.45,1988,0,6392.0,91.3,14.0,0.0,7
23350.0,1,24.08,672.82,6,0,61700.0,1,0,2,12.66,2000,0,25881.0,58.6,33.0,2.0,5
12000.0,0,11.67,396.69,2,3,55000.0,1,1,2,10.19,1996,1,1516.0,5.7,32.0,0.0,6
11875.0,0,9.71,381.56,2,3,58500.0,0,0,2,15.06,1991,1,4815.0,32.5,32.0,6.0,5
10000.0,0,7.9,312.91,1,0,104000.0,1,1,4,18.7,1975,0,35600.0,72.7,27.0,1.0,6
9600.0,0,14.98,332.7,3,3,42000.0,0,1,1,29.51,1996,0,14060.0,73.2,38.0,0.0,4
5200.0,0,6.03,158.27,1,0,86000.0,1,1,1,6.67,1999,0,10806.0,20.1,44.0,6.0,5
3000.0,0,17.27,107.37,3,3,53000.0,2,1,2,12.93,2000,1,3780.0,11.3,32.0,2.0,3
18400.0,1,21.97,507.88,5,2,59300.0,2,1,2,19.06,1996,0,19686.0,94.6,21.0,0.0,1
21000.0,0,10.64,683.94,2,0,360000.0,2,1,2,10.46,1999,0,26548.0,73.9,40.0,4.0,1
5000.0,0,13.11,168.74,2,0,35000.0,0,1,1,18.51,1999,1,3719.0,45.4,44.0,5.0,7
20400.0,0,15.61,713.29,3,3,60000.0,2,1,2,30.08,2003,0,15384.0,57.0,26.0,0.0,4
28000.0,1,16.2,683.89,3,3,95000.0,1,1,1,21.79,1999,0,37801.0,66.4,30.0,0.0,1
10000.0,0,18.24,362.73,4,0,61160.0,0,1,2,11.03,2004,0,4096.0,56.9,19.0,1.0,7
20000.0,1,24.5,581.18,6,2,75000.0,2,0,1,24.45,2007,0,17522.0,51.1,43.0,1.0,7
8050.0,0,10.99,263.51,2,2,37000.0,0,1,2,8.56,1996,1,6811.0,86.2,24.0,0.0,4
12000.0,0,18.55,437.15,4,0,63000.0,0,1,2,12.15,2002,0,10491.0,85.3,14.0,4.0,4
21000.0,1,19.2,547.07,4,0,93000.0,1,0,2,20.6,2000,0,40454.0,98.2,25.0,1.0,9
16225.0,1,20.49,434.3,5,3,65000.0,1,0,1,14.61,1989,0,13290.0,65.5,36.0,3.0,5
16000.0,1,11.71,353.58,2,0,84855.0,2,1,4,6.56,2000,0,952.0,12.4,16.0,1.8139908160844136,3
10000.0,0,13.11,337.47,2,2,54500.0,0,1,2,22.94,2002,1,8054.0,83.0,15.0,1.0,4
8550.0,0,6.03,260.23,1,3,50000.0,0,1,1,22.7,2002,0,6161.0,45.3,23.0,0.0,5
20375.0,1,14.33,477.59,3,0,57500.0,2,0,2,23.98,1994,0,9461.0,35.2,26.0,7.0,2
28000.0,0,7.9,876.13,1,0,140000.0,2,1,2,4.91,1997,0,29524.0,38.9,16.0,2.0,1
10000.0,0,11.44,329.48,2,3,40000.0,1,1,2,13.54,2006,0,24755.0,41.3,19.0,0.0,3
28000.0,0,6.68,860.47,1,3,73000.0,1,1,1,33.63,1997,0,48446.0,57.1,28.0,4.0,3
8000.0,0,11.99,265.68,2,3,60000.0,1,1,2,29.48,1991,0,11812.0,53.7,43.0,0.0,0
7600.0,0,18.49,276.63,4,3,28160.0,2,1,1,17.09,2005,0,14580.0,81.5,6.0,0.0,3
3000.0,0,13.98,102.51,3,0,68000.0,0,1,4,16.06,2004,0,5213.0,72.4,15.0,2.0,7
5000.0,0,16.29,176.51,4,0,30000.0,1,0,2,27.92,2005,1,3671.0,24.8,22.0,1.0,9
3000.0,0,7.51,93.33,1,0,70000.0,0,1,9,11.49,2001,0,9574.0,36.0,16.0,1.8139908160844136,1
5600.0,0,8.19,175.98,1,2,65000.0,1,1,2,12.78,2004,1,4328.0,37.6,27.0,0.0,7
7000.0,1,13.61,161.47,3,3,50000.0,2,0,9,16.27,1995,0,1978.0,35.3,17.0,1.8139908160844136,9
16000.0,1,13.11,364.96,2,0,60000.0,2,1,2,7.96,1996,0,5309.0,23.3,46.0,3.0,6
15000.0,0,22.4,575.97,5,0,95000.0,0,1,2,14.93,1998,0,30854.0,89.4,20.0,3.0,3
10000.0,0,8.39,315.17,2,0,128000.0,1,0,1,3.01,2003,1,7495.0,46.8,17.0,5.0,8
28000.0,1,18.55,719.43,4,0,85000.0,1,1,4,7.19,1999,0,2335.0,13.7,21.0,1.8139908160844136,7
10000.0,0,10.74,326.16,2,3,50000.0,1,1,2,24.14,1998,0,17308.0,86.4,27.0,1.8139908160844136,1
15000.0,0,8.9,476.3,1,0,35500.0,2,1,2,15.92,1992,0,15410.0,32.2,29.0,3.0,6
15000.0,0,7.9,469.36,1,0,78573.0,1,0,1,20.21,2002,0,24916.0,69.8,24.0,11.0,6
20000.0,0,8.19,628.49,1,0,100000.0,1,1,2,16.55,1990,0,13744.0,63.3,29.0,1.0,7
14000.0,1,9.17,291.78,2,0,65000.0,1,1,2,20.48,2001,0,3283.0,25.2,20.0,2.0,0
14175.0,0,22.99,548.64,6,3,68000.0,2,0,9,24.74,2007,1,5870.0,28.1,27.0,0.0,9
19750.0,0,19.99,733.89,5,3,100000.0,2,1,1,6.34,2005,0,24633.0,83.2,21.0,0.0,5
18000.0,0,13.35,609.54,3,0,100000.0,0,1,2,18.02,2003,1,4899.0,62.8,24.0,1.0,4
10325.0,0,15.31,359.49,3,0,119000.0,2,1,1,3.53,1980,0,16210.0,60.9,21.0,5.0,5
5600.0,0,6.03,170.44,1,0,44000.0,2,1,1,18.52,1994,0,5593.0,10.5,37.0,6.0,0
4000.0,0,12.87,134.54,3,3,26000.0,0,0,9,23.22,2001,0,5610.0,80.1,22.0,1.8139908160844136,6
3000.0,0,14.31,102.99,3,3,62000.0,0,1,9,10.8,2007,1,2761.0,38.3,24.0,0.0,4
28000.0,1,15.61,675.12,4,3,70000.0,1,1,2,15.46,2000,1,2981.0,15.9,22.0,0.0,6
10500.0,1,15.61,253.17,3,3,98500.0,2,0,2,20.03,1997,0,17014.0,41.0,27.0,3.0,8
15000.0,0,7.26,464.95,1,3,39000.0,0,1,1,7.38,1997,0,8543.0,36.4,11.0,0.0,0
12000.0,0,10.15,388.06,2,3,40000.0,0,1,1,11.97,2003,0,9884.0,53.7,14.0,0.0,4
24000.0,0,18.85,877.93,4,0,120000.0,2,1,2,25.49,1999,0,47317.0,56.1,48.0,3.0,7
10000.0,0,14.49,344.17,3,3,81800.0,1,1,2,10.36,1993,0,5841.0,81.0,8.0,1.0,5
11200.0,0,12.29,373.56,3,0,82000.0,2,1,2,20.61,2003,0,16201.0,54.2,44.0,2.0,1
17600.0,1,12.12,392.58,2,0,50000.0,2,0,2,29.57,2000,0,16835.0,58.5,38.0,2.0,7
14500.0,0,17.99,524.14,4,3,30000.0,2,0,2,17.72,1990,0,8940.0,88.5,38.0,0.0,9
10000.0,0,9.63,320.95,1,3,40000.0,1,1,2,12.81,1986,0,7108.0,18.3,19.0,1.8139908160844136,6
4000.0,0,17.56,143.73,4,3,18000.0,0,1,1,5.73,2009,0,2836.0,36.8,10.0,0.0,5
6950.0,0,23.13,269.51,6,2,20500.0,1,1,2,33.9,2001,0,11571.0,44.2,20.0,2.0,3
5000.0,0,14.64,172.45,3,3,53000.0,2,0,9,10.67,1994,0,12142.0,54.0,32.0,1.0,7
29100.0,1,10.99,632.56,2,0,65000.0,2,1,2,10.89,1996,0,21081.0,38.8,17.0,2.0,6
10000.0,0,15.8,350.59,3,3,55966.0,0,1,2,23.59,2004,0,7374.0,71.6,28.0,0.0,3
9350.0,0,17.57,336.02,4,3,26000.0,1,1,2,11.13,2007,0,5281.0,86.5,11.0,0.0,4
2300.0,0,12.12,76.53,2,3,163000.0,0,1,6,9.39,2002,0,11940.0,82.9,7.0,0.0,1
15000.0,0,13.33,507.8,3,3,150000.0,2,1,1,25.08,1989,0,44542.0,79.1,37.0,2.0,0
8000.0,0,16.29,282.41,4,0,50000.0,2,1,11,15.71,2002,1,14240.0,47.5,13.0,1.0,1
22250.0,0,12.12,740.3,2,0,50000.0,2,1,1,31.32,1987,0,22405.0,92.6,17.0,1.0,7
9600.0,0,7.62,299.15,1,2,37670.0,1,0,11,13.75,1999,0,4870.0,33.1,11.0,1.8139908160844136,3
10000.0,1,10.99,217.38,2,0,50000.0,0,1,4,15.66,2000,1,6134.0,41.2,36.0,2.0,4
10000.0,0,8.9,317.54,1,0,65000.0,0,1,1,19.7,2000,0,17918.0,45.6,26.0,2.0,4
8000.0,0,13.65,272.07,3,0,34000.0,2,1,1,14.37,2001,0,10360.0,84.9,18.0,3.0,3
5000.0,0,20.75,187.74,5,3,96000.0,2,0,9,25.08,2009,0,946.0,33.8,16.0,0.0,7
8575.0,0,19.53,316.63,4,0,58000.0,2,1,2,32.22,2006,0,7739.0,40.0,39.0,1.0,3
10900.0,0,11.99,361.99,3,3,62000.0,1,1,1,25.03,2005,0,28137.0,77.7,37.0,0.0,3
14300.0,0,15.31,497.89,3,0,45000.0,2,0,11,18.4,2002,0,10263.0,51.3,24.0,1.0,2
20000.0,0,6.03,608.72,1,0,101911.0,1,1,2,21.53,1997,0,23045.0,34.2,33.0,5.0,7
10000.0,0,6.03,304.36,1,0,82000.0,2,1,2,10.07,1996,0,7541.0,20.0,38.0,5.0,5
18000.0,1,18.25,459.54,4,0,138000.0,1,1,2,13.16,2001,0,30961.0,95.6,34.0,2.0,5
8000.0,0,11.49,263.78,2,3,30000.0,2,1,2,29.8,2005,0,3944.0,48.7,31.0,0.0,7
8000.0,0,6.03,243.49,1,0,58000.0,0,1,4,10.43,1992,0,3934.0,4.5,27.0,3.0,4
3025.0,0,10.28,98.01,3,3,90000.0,0,1,13,9.13,1998,0,38624.0,97.8,23.0,1.8139908160844136,1
7500.0,0,12.99,252.67,3,0,66560.0,1,1,2,3.14,2002,0,4371.0,35.1,8.0,0.0,7
23000.0,0,12.49,769.33,2,0,75000.0,2,1,2,12.57,2000,0,26086.0,79.5,54.0,3.0,3
10000.0,0,11.11,327.91,2,3,36000.0,1,1,5,18.33,1998,0,4595.0,30.8,11.0,1.8139908160844136,1
5125.0,0,17.27,183.41,3,3,18000.0,0,1,2,22.6,2007,0,11220.0,58.1,23.0,0.0,3
21000.0,1,15.61,506.34,3,0,89319.66,1,1,1,16.65,1982,0,51891.0,84.0,40.0,6.0,0
2400.0,0,12.35,80.12,2,3,38000.0,2,1,1,4.17,1991,1,2829.0,31.4,27.0,5.0,3
28000.0,0,12.29,933.89,3,3,85000.0,0,1,1,14.87,1985,0,23944.0,69.2,16.0,0.0,5
15000.0,0,9.17,478.19,2,3,71000.0,0,1,2,19.79,1996,0,12967.0,50.7,22.0,2.0,5
25000.0,0,7.89,782.15,1,0,250000.0,1,0,2,25.06,1999,0,23785.0,89.4,32.0,3.0,9
16150.0,1,18.99,418.86,5,0,45000.0,2,0,2,10.27,2002,0,14587.0,91.7,25.0,3.0,7
31300.0,1,21.0,846.78,5,0,70000.0,2,1,2,16.01,1999,0,18195.0,60.6,28.0,3.0,3
11000.0,0,10.99,360.08,2,0,47000.0,2,1,2,11.34,1992,0,11000.0,85.3,28.0,4.0,0
33575.0,1,16.24,820.77,3,0,70000.0,2,1,2,25.63,1997,0,17769.0,29.3,33.0,4.0,6
20000.0,0,6.62,614.08,1,0,137700.0,1,1,1,7.9,1995,0,34794.0,93.8,30.0,5.0,7
16000.0,0,12.29,533.65,3,2,100000.0,1,1,2,14.71,1976,0,31441.0,32.5,73.0,4.0,6
15000.0,0,6.62,460.56,1,3,94000.0,1,1,1,15.97,2000,0,16652.0,69.4,36.0,0.0,1
20000.0,0,19.72,740.43,4,0,75024.0,1,1,2,19.77,2006,0,13812.0,87.4,18.0,1.0,3
21000.0,0,18.75,767.13,4,3,200000.0,2,1,1,9.49,1998,0,18672.0,95.8,34.0,5.0,1
16000.0,0,14.47,550.51,3,3,100000.0,1,1,2,8.56,1999,1,3307.0,39.8,20.0,3.0,4
27525.0,1,19.52,721.92,5,2,60000.0,1,1,1,18.88,2003,0,15186.0,58.9,36.0,1.0,1
12000.0,1,13.33,275.07,3,2,45000.0,1,1,2,14.27,2002,0,12029.0,44.6,11.0,0.0,6
10625.0,1,15.88,257.71,3,3,31000.0,2,0,2,27.52,2001,0,20278.0,85.9,30.0,0.0,5
6000.0,0,18.49,218.4,4,3,46000.0,0,1,2,23.53,1984,0,11103.0,59.1,24.0,0.0,1
22000.0,0,13.33,744.77,3,3,125000.0,2,1,4,16.86,2004,0,22976.0,71.1,30.0,0.0,4
18000.0,1,18.75,464.46,4,3,98500.0,2,1,9,17.95,1989,0,25382.0,74.7,16.0,1.0,0
4800.0,0,13.98,164.01,3,3,50000.0,0,1,2,16.97,2002,0,6843.0,60.0,13.0,0.0,1
25000.0,0,8.39,787.92,1,2,70000.0,1,1,1,10.95,2000,0,7906.0,28.0,51.0,3.0,3
14000.0,0,10.64,455.96,2,3,52500.0,2,1,2,20.98,1994,0,3979.0,24.4,21.0,0.0,5
12000.0,0,13.11,404.97,2,0,55000.0,2,1,1,30.76,2002,0,13090.0,61.2,21.0,1.0,0
12000.0,0,15.31,417.81,3,3,50000.0,0,1,9,20.69,2003,0,8392.0,32.8,32.0,0.0,7
20000.0,1,15.41,480.12,4,0,60000.0,1,0,2,13.42,2007,0,1269.0,17.5,17.0,2.0,6
12000.0,0,10.49,389.98,2,3,25000.0,2,1,1,33.37,2011,0,14527.0,79.0,13.0,0.0,1
15000.0,0,8.19,471.37,1,0,78000.0,1,1,2,22.58,2001,0,11271.0,37.9,18.0,3.0,0
6000.0,0,11.53,197.95,2,0,46000.0,2,1,1,32.51,1999,0,3690.0,15.4,55.0,3.0,0
20000.0,0,8.39,630.34,1,2,84000.0,1,1,1,15.4,1999,0,38938.0,82.5,13.0,0.0,1
12000.0,0,11.99,398.52,2,0,45000.0,0,1,2,23.49,1987,0,14028.0,66.2,27.0,3.0,3
20000.0,0,12.39,668.02,3,0,70000.0,1,1,1,10.27,2005,0,25533.0,62.3,22.0,1.0,1
15000.0,0,19.97,557.23,4,0,85000.0,2,1,9,19.89,2002,0,9458.0,68.5,32.0,2.0,0
4000.0,0,17.57,143.75,4,0,45000.0,0,1,11,20.67,2001,1,5645.0,66.4,36.0,3.0,3
14700.0,0,6.68,451.75,1,3,65000.0,1,1,2,24.54,2004,0,7848.0,32.7,16.0,0.0,6
6000.0,1,14.09,139.89,2,3,65000.0,1,0,9,14.49,2000,0,9824.0,44.7,21.0,3.0,6
5000.0,0,13.66,170.07,3,0,24000.0,0,1,2,20.9,2001,1,6034.0,52.1,27.0,4.0,4
8000.0,0,11.99,265.68,2,3,39000.0,1,1,1,29.05,2005,0,9493.0,47.9,28.0,0.0,4
21000.0,0,10.99,687.42,2,3,113000.0,2,1,1,14.57,1998,0,20210.0,78.3,24.0,0.0,5
12000.0,0,10.15,388.06,2,0,54000.0,0,1,1,13.78,1995,0,12948.0,74.4,12.0,0.0,1
3000.0,0,12.99,101.07,2,0,52000.0,0,1,2,4.32,2001,0,3207.0,72.9,13.0,2.0,7
6000.0,0,9.17,191.28,2,2,51000.0,1,1,2,4.82,1989,1,5228.0,24.0,21.0,2.0,1
28000.0,1,22.35,778.92,6,0,144000.0,1,1,1,7.13,1966,0,32915.0,70.9,30.0,1.8139908160844136,7
10625.0,0,14.33,364.85,3,3,31000.0,0,1,1,19.94,2001,0,13232.0,42.4,29.0,0.0,4
7000.0,0,7.49,217.72,1,3,52000.0,1,1,2,18.9,1991,1,5571.0,45.3,18.0,1.8139908160844136,6
10000.0,0,15.31,348.18,3,0,36000.0,0,1,1,14.6,2001,0,10361.0,48.1,20.0,2.0,5
9600.0,0,13.98,328.02,3,3,65340.0,1,1,2,29.16,1985,0,6881.0,34.6,34.0,2.0,4
15000.0,0,14.47,516.1,3,3,43195.0,2,1,2,15.87,1999,0,5782.0,70.5,17.0,0.0,7
21000.0,1,11.67,463.64,2,0,130000.0,1,1,1,9.07,2002,0,22792.0,58.7,39.0,6.0,4
15000.0,1,16.29,367.09,4,0,40000.0,0,1,2,14.52,2008,0,8654.0,69.2,9.0,1.0,7
5000.0,0,7.9,156.46,1,0,101500.0,2,1,2,13.41,1988,0,34127.0,98.3,29.0,3.0,4
25000.0,0,13.65,850.2,3,0,102236.0,2,1,8,26.62,1970,0,126187.0,24.1,23.0,2.0,7
20000.0,0,8.18,628.39,2,2,68000.0,1,0,1,31.72,1993,0,171629.0,82.1,22.0,2.0,5
10000.0,1,10.99,217.38,2,0,150000.0,1,1,4,17.61,1995,0,15294.0,15.0,39.0,4.0,0
15000.0,0,15.88,526.47,3,0,60000.0,0,1,9,19.52,1998,1,2488.0,30.7,18.0,1.0,1
4750.0,0,16.29,167.68,4,2,45000.0,0,1,2,19.57,2005,0,3760.0,7.7,26.0,0.0,4
15000.0,0,7.9,469.36,1,3,110000.0,0,1,1,15.78,1993,0,21055.0,62.1,30.0,0.0,0
28100.0,1,21.98,775.78,5,0,70720.0,2,1,2,20.67,2007,0,16420.0,54.6,16.0,1.0,0
14825.0,0,18.25,537.83,5,3,51638.0,2,0,2,30.77,1993,0,27910.0,85.9,14.0,0.0,9
12300.0,0,18.99,450.81,4,3,48000.0,0,0,2,26.5,2011,0,8530.0,48.0,26.0,0.0,2
8400.0,0,8.94,266.89,1,3,55000.0,0,1,2,6.52,2001,0,7883.0,45.6,31.0,1.8139908160844136,6
7200.0,0,17.56,258.72,4,0,38000.0,2,1,2,17.81,2006,0,3048.0,62.2,20.0,4.0,0
4800.0,0,12.99,161.71,2,3,70000.0,0,1,1,12.27,2002,0,27364.0,63.6,25.0,0.0,4
18000.0,1,17.77,454.84,4,3,55163.0,2,1,2,14.07,1996,0,3115.0,11.6,48.0,0.0,3
4400.0,0,8.0,137.88,1,0,33000.0,0,1,2,10.76,2000,0,433.0,7.3,16.0,1.8139908160844136,0
15000.0,0,7.26,464.95,1,0,124800.0,0,1,2,12.65,1985,1,29605.0,54.2,19.0,2.0,6
8000.0,0,14.65,275.96,3,0,87000.0,2,1,2,14.61,1983,0,12283.0,33.0,59.0,7.0,3
15000.0,0,10.64,488.53,2,2,50000.0,2,1,1,9.48,1997,0,13979.0,57.0,14.0,1.0,0
24000.0,1,12.68,542.16,3,0,71000.0,2,1,2,15.41,1991,0,26195.0,45.4,33.0,1.8139908160844136,3
5000.0,0,23.43,194.68,6,0,48012.0,2,0,9,34.97,1996,0,38482.0,83.7,17.0,0.0,6
8400.0,0,8.9,266.73,1,2,28000.0,0,0,2,19.5,1995,0,5800.0,64.4,17.0,0.0,7
19200.0,1,13.33,440.11,3,0,118650.0,1,1,2,18.55,1992,0,9685.0,42.1,18.0,4.0,7
28000.0,0,12.35,934.69,2,3,95000.0,1,0,5,23.86,2004,0,25724.0,49.7,33.0,1.0,6
3500.0,0,13.67,119.07,2,3,43500.0,1,1,8,8.14,2002,0,1217.0,39.3,7.0,0.0,4
16000.0,0,15.1,555.43,3,3,88000.0,1,1,2,16.76,2004,0,12254.0,86.3,14.0,0.0,0
15600.0,0,9.71,501.25,2,2,40000.0,0,1,1,19.92,1986,0,12060.0,21.2,37.0,0.0,6
30225.0,1,22.95,851.19,6,0,75000.0,2,0,2,33.78,1995,0,17567.0,70.3,63.0,9.0,6
20000.0,1,10.49,429.78,2,0,50000.0,1,1,1,21.99,2003,0,13058.0,84.8,21.0,1.0,3
15000.0,0,11.55,495.0,2,0,65000.0,0,0,2,19.27,2004,0,11501.0,61.2,29.0,2.0,6
13500.0,0,6.92,416.35,1,3,82000.0,1,1,2,16.26,2002,0,6155.0,69.9,29.0,4.0,0
20000.0,0,14.09,684.43,2,0,65000.0,2,1,2,11.81,1995,0,11307.0,52.8,24.0,2.0,0
15000.0,1,13.68,346.55,3,0,53000.0,2,0,2,26.58,1999,0,40684.0,54.9,47.0,5.0,9
10000.0,0,11.99,332.1,2,3,34000.0,0,0,2,13.52,2003,0,8913.0,53.1,12.0,0.0,9
10575.0,0,19.72,391.5,4,3,40000.0,0,1,2,22.89,1997,1,6196.0,84.9,14.0,2.0,3
15000.0,0,7.69,467.91,1,0,94000.0,0,1,2,23.13,2003,1,36361.0,66.5,18.0,0.0,3
30000.0,1,24.5,871.77,6,0,117000.0,1,1,2,13.52,1993,0,17642.0,55.1,30.0,4.0,1
4300.0,0,12.12,143.07,2,3,20000.0,0,1,2,13.98,2000,0,6934.0,76.2,14.0,0.0,5
25000.0,1,19.99,662.21,5,0,76000.0,1,1,2,24.98,2003,0,16174.0,76.7,30.0,2.0,1
22750.0,0,13.67,773.9,2,3,52500.0,1,1,1,17.8,1996,0,28597.0,62.6,19.0,2.0,3
16000.0,0,8.9,508.06,1,0,125000.0,2,1,0,13.83,1988,0,24993.0,48.2,25.0,6.0,5
19750.0,0,13.68,671.95,3,3,45000.0,2,1,2,33.72,2006,0,14540.0,58.9,32.0,0.0,4
10000.0,0,11.99,332.1,2,3,59000.0,0,1,2,9.38,1988,0,2810.0,25.1,17.0,0.0,5
14400.0,0,14.65,496.72,3,0,62000.0,0,1,4,8.71,2001,0,2726.0,44.0,38.0,5.0,0
8000.0,0,12.49,267.6,2,3,47000.0,0,1,2,29.47,1989,1,2679.0,22.0,43.0,5.0,1
6000.0,0,12.12,199.63,2,0,40000.0,2,1,2,13.29,1992,0,5430.0,28.1,24.0,4.0,5
21000.0,0,13.99,717.63,3,3,57000.0,1,0,2,21.08,2005,0,17879.0,70.1,16.0,0.0,8
15000.0,0,15.61,524.48,4,3,40000.0,1,0,2,26.34,2008,0,13376.0,71.9,19.0,0.0,7
